CustomerID,TotalOrders,TotalRevenue,AverageRevenue
91137,1,570243.3972,570243.3972
91203,7,2182939.1734,311848.453342857
91354,6,1975444.1152,329240.685866667
92821,11,4598826.2879,418075.117081818
94018,7,2661525.047,380217.863857143
96839,5,1162532.823,232506.5646
98484,1,119918.338,119918.338
98592,3,975833.2861,325277.762033333
99925,5,1381347.8592,276269.57184
12061,9,2263324.5602,251480.506688889
13164,4,2322057.5282,580514.38205
14274,6,1666915.4316,277819.2386
15966,8,1157613.8376,144701.7297
17296,8,2087192.5371,260899.0671375
17396,3,888286.9429,296095.647633333
20294,7,1802792.588,257541.798285714
20877,5,1117333.5416,223466.70832
21457,10,1897629.6544,189762.96544
22181,11,1512040.6973,137458.245209091
22604,7,1076716.716,153816.673714286
25760,8,1183997.6518,147999.706475
26079,4,552877.7715,138219.442875
26407,2,467958.9094,233979.4547
26878,8,2948775.7801,368596.9725125
29865,10,2459458.6054,245945.86054
32240,5,2134930.882,426986.1764
33735,5,1184209.3742,236841.87484
34409,7,2133962.3726,304851.767514286
34762,7,1057807.1047,151115.300671429
35847,8,2641458.4304,330182.3038
36086,6,1297117.317,216186.2195
36404,8,3316584.4817,414573.0602125
36654,8,1847966.9986,230995.874825
38843,8,2956256.1434,369532.017925
39249,7,1883026.5346,269003.790657143
40980,9,2778397.317,308710.813
42390,6,1631736.9784,271956.163066667
44332,8,2163892.9628,270486.62035
47029,6,1503737.9658,250622.9943
48595,9,1818664.8712,202073.874577778
49920,6,1045644.5834,174274.097233333
50112,6,966319.3431,161053.22385
52378,4,1431665.6054,357916.40135
52765,8,3195938.2615,399492.2826875
53581,8,2941998.7208,367749.8401
53631,4,1750302.2956,437575.5739
53705,4,944237.407,236059.35175
54277,9,2726042.2357,302893.581744444
56662,9,2882898.7127,320322.079188889
57190,8,2987859.4004,373482.42505
58451,6,673465.859,112244.309833333
61792,6,1755947.1224,292657.853733333
62985,7,2576315.4961,368045.070871429
64378,6,1931911.1797,321985.196616667
65269,4,1147533.4561,286883.364025
69787,5,1630502.2704,326100.45408
78445,6,1425377.0374,237562.839566667
78486,3,2131526.546,710508.848666667
78756,7,1771514.0278,253073.432542857
81635,2,471770.1344,235885.0672
82289,7,1399863.6673,199980.5239
82350,5,1453563.7708,290712.75416
82687,2,418238.5671,209119.28355
83887,5,1622266.9462,324453.38924
85065,6,1081479.0893,180246.514883333
85307,6,2622144.5178,437024.0863
85372,9,2425747.9674,269527.551933333
86471,2,665927.4456,332963.7228
91374,8,1661398.2212,207674.77765
91809,6,1340813.2336,223468.872266667
92472,8,2135246.6192,266905.8274
96081,13,3682410.8461,283262.372776923
10124,10,3061029.7879,306102.97879
10408,6,972295.9939,162049.332316667
12923,6,1107803.9926,184633.998766667
21076,9,1071078.9759,119008.7751
25111,8,1904186.3226,238023.290325
25356,9,2647237.3736,294137.485955556
26533,6,1331556.8062,221926.134366667
27211,9,1171700.2219,130188.913544444
27590,5,2012273.9255,402454.7851
29199,10,2353210.3008,235321.03008
30051,7,2489303.4439,355614.7777
33550,8,2847531.6392,355941.4549
35776,13,3629267.674,279174.436461539
36459,8,2230880.0701,278860.0087625
36757,7,2786697.1142,398099.587742857
36905,4,559347.0224,139836.7556
37878,5,1382306.6248,276461.32496
40219,6,2063962.1619,343993.69365
40492,4,1399102.5558,349775.63895
40720,6,1329013.0569,221502.17615
41468,5,1408783.9709,281756.79418
42213,4,1717861.5399,429465.384975
42601,5,1630851.1324,326170.22648
46098,8,1905810.0385,238226.2548125
49170,9,3123727.0641,347080.7849
51949,5,1568204.5461,313640.90922
52908,5,1643098.8962,328619.77924
54504,6,1010622.6244,168437.104066667
54971,7,1768123.7541,252589.107728571
55078,7,1695592.7936,242227.541942857
55420,4,1819564.7857,454891.196425
56345,6,1297315.0642,216219.177366667
59866,11,3059010.8957,278091.899609091
64662,12,3910383.3864,325865.2822
66496,7,1603285.6028,229040.8004
66600,2,955123.8756,477561.9378
68255,7,1654923.4605,236417.637214286
69725,11,3390192.469,308199.315363636
71968,5,1654960.5498,330992.10996
77031,9,2444655.9158,271628.435088889
77119,10,1863929.6348,186392.96348
77315,8,1936327.3012,242040.91265
82382,9,2392661.9508,265851.327866667
83605,4,714065.3862,178516.34655
83668,4,598934.2598,149733.56495
84192,9,1556157.6497,172906.405522222
86783,9,2553500.0158,283722.223977778
89742,7,1621489.0893,231641.298471429
91461,5,896386.1017,179277.22034
93301,4,1253846.527,313461.63175
94383,2,483704.078,241852.039
94787,7,2102053.6564,300293.379485714
96767,5,746538.7672,149307.75344
99332,7,3182648.5312,454664.075885714
10152,5,1713328.6381,342665.72762
14108,5,1081296.1202,216259.22404
14488,7,917827.9172,131118.273885714
15820,9,1601374.6654,177930.518377778
17825,11,2846173.4035,258743.036681818
18849,7,2647726.8136,378246.687657143
19139,6,1653564.1254,275594.0209
20991,6,978922.9372,163153.822866667
21157,10,2675193.6888,267519.36888
21791,5,1411558.2493,282311.64986
22155,11,2339637.3043,212694.300390909
22235,2,563784.4366,281892.2183
24038,5,1947993.1518,389598.63036
27148,1,294360.542,294360.542
29136,5,1269810.3163,253962.06326
30809,5,1241978.7011,248395.74022
31198,7,1649722.995,235674.713571429
35806,9,2978859.9674,330984.440822222
35953,6,2100487.5789,350081.26315
36478,5,1321971.5424,264394.30848
36539,5,530398.3088,106079.66176
41396,8,2273990.5253,284248.8156625
42222,8,2123952.8814,265494.110175
42539,6,1799897.2115,299982.868583333
42634,5,301683.2398,60336.64796
43392,6,1367788.3918,227964.731966667
44211,7,2013141.0498,287591.578542857
45089,13,3280628.5208,252356.040061538
45596,13,4340154.1065,333858.008192308
47667,8,1724375.2406,215546.905075
47778,9,3935961.4615,437329.051277778
47823,6,1733309.2419,288884.87365
48174,7,2935793.257,419399.036714286
51192,9,1830415.4874,203379.4986
52614,6,2172836.9009,362139.483483333
52780,8,2162764.9764,270345.62205
53127,9,2710826.2336,301202.914844444
53518,3,774707.9424,258235.9808
57869,6,657570.6497,109595.108283333
58422,5,1639807.8597,327961.57194
58743,4,1045413.5694,261353.39235
59554,1,357853.2624,357853.2624
60899,7,1037098.567,148156.938142857
61967,7,1717823.5584,245403.365485714
62215,11,2277195.4552,207017.768654545
63597,4,1886250.4908,471562.6227
65510,6,831353.5532,138558.925533333
67224,10,2243523.3522,224352.33522
68520,8,1905661.4412,238207.68015
69977,8,2226389.0564,278298.63205
71640,10,1674483.3974,167448.33974
73125,7,2343038.6796,334719.811371429
73346,7,2375907.399,339415.342714286
81196,7,2100423.7529,300060.536128571
82534,9,2237518.1282,248613.125355556
83417,3,1472470.661,490823.553666667
87809,7,1841136.6653,263019.523614286
88129,5,1612868.7768,322573.75536
89188,6,1920556.1523,320092.69205
90357,8,2587083.2592,323385.4074
90634,7,2114919.7974,302131.399628571
90924,6,943537.8463,157256.307716667
91944,8,1665943.1387,208242.8923375
92029,5,1335891.596,267178.3192
93583,10,3692259.4396,369225.94396
94150,5,1153548.15,230709.63
94568,4,576853.2524,144213.3131
95832,4,1872646.8503,468161.712575
97656,10,2951753.557,295175.3557
98321,5,900266.1896,180053.23792
10841,4,1655511.2556,413877.8139
13067,7,2182020.8198,311717.259971429
13881,5,650580.4898,130116.09796
19189,3,301067.5458,100355.8486
20267,10,2244135.9497,224413.59497
20322,6,425925.1284,70987.5214
23585,6,955510.094,159251.682333333
24973,3,696474.2656,232158.088533333
28940,10,1912246.9834,191224.69834
29395,6,1394555.5419,232425.92365
31491,2,301295.2464,150647.6232
32109,7,1262456.6245,180350.946357143
35679,7,1204933.4499,172133.349985714
37049,11,2879426.1022,261766.009290909
37132,8,1407399.5286,175924.941075
37805,4,735254.0584,183813.5146
44347,8,2730866.8272,341358.3534
44698,3,964806.0893,321602.029766667
47730,5,2948255.9858,589651.19716
47912,4,1245023.5476,311255.8869
51804,6,2289337.0034,381556.167233333
62417,8,2761221.1754,345152.646925
63667,11,2967646.412,269786.037454545
66663,9,2947575.6978,327508.410866667
69856,5,1704587.2878,340917.45756
70082,4,658718.5552,164679.6388
71679,7,2424340.4216,346334.345942857
72136,5,2216214.7729,443242.95458
73480,9,1606273.1737,178474.797077778
75052,5,2199222.1836,439844.43672
77701,6,1674029.0421,279004.84035
80354,8,1948118.8416,243514.8552
84086,7,2653201.2838,379028.754828572
84471,6,1645407.8148,274234.6358
85328,5,330875.4348,66175.08696
89186,7,1401205.0767,200172.153814286
95776,7,2086530.5094,298075.787057143
95881,1,322968.954,322968.954
97866,8,1235656.4594,154457.057425
98238,6,895623.1299,149270.52165
98958,12,3576384.3647,298032.030391667
99271,6,1584254.4327,264042.40545
10070,2,727529.296,363764.648
10628,13,3389988.8546,260768.373430769
10904,8,1889716.9946,236214.624325
11299,3,753676.9252,251225.641733333
11820,3,547638.5036,182546.167866667
12021,9,2743474.3329,304830.481433333
12428,5,2344039.2037,468807.84074
13802,7,1525998.8505,217999.835785714
14692,6,1462916.2846,243819.380766667
15319,9,2185907.2696,242878.585511111
16432,6,2040331.8413,340055.306883333
18615,7,2719933.9291,388561.989871429
18807,7,1618259.8716,231179.981657143
19502,3,566532.351,188844.117
19809,6,1244932.8634,207488.810566667
20410,8,762929.242,95366.15525
21419,6,1471754.1899,245292.364983333
22352,9,2287788.0408,254198.6712
24209,7,2434046.0373,347720.862471429
24937,6,1896511.7508,316085.2918
25989,5,1974846.7958,394969.35916
26005,10,3505647.1122,350564.71122
27743,4,1057654.2616,264413.5654
28213,5,1111549.5035,222309.9007
32434,7,1734841.2848,247834.469257143
33732,6,1710870.3426,285145.0571
41336,6,1012420.481,168736.746833333
42397,4,827402.5474,206850.63685
47020,5,1546819.4592,309363.89184
48672,7,1442759.5998,206108.514257143
50968,6,1442820.6018,240470.1003
52396,8,858227.0832,107278.3854
52559,9,1412783.7792,156975.975466667
52636,3,358483.2855,119494.4285
53621,7,1642889.2469,234698.463842857
54458,7,2600363.3587,371480.479814286
60290,5,1229490.8178,245898.16356
60651,8,2468224.9881,308528.1235125
63034,6,1091055.8246,181842.637433333
66861,5,1633179.7111,326635.94222
69260,5,2415774.9295,483154.9859
69438,6,1171068.5857,195178.097616667
74559,6,497551.7314,82925.2885666667
79552,10,2458949.5208,245894.95208
79809,11,2534543.3709,230413.033718182
80786,5,2027340.208,405468.0416
81115,8,2507945.11,313493.13875
81199,7,1499251.7601,214178.822871429
83142,4,1493546.166,373386.5415
84523,5,1144803.853,228960.7706
87051,6,1420747.2423,236791.20705
92009,4,514205.4504,128551.3626
92865,2,438507.6024,219253.8012
95268,4,813802.596,203450.649
95498,5,1670786.7828,334157.35656
95903,6,1617597.9744,269599.6624
98923,6,2464468.5512,410744.758533333
10320,5,989518.8699,197903.77398
14118,6,833339.4067,138889.901116667
14894,10,1893217.2347,189321.72347
16293,5,613481.7638,122696.35276
17081,9,1965448.9863,218383.2207
21285,6,965440.6082,160906.768033333
22695,6,2220033.3147,370005.55245
23336,6,1482928.6064,247154.767733333
25363,10,2479497.4424,247949.74424
26116,3,321678.7063,107226.235433333
27572,12,4957299.9335,413108.327791667
29781,9,1851048.4577,205672.050855556
30150,8,2571832.6596,321479.08245
31660,5,753315.7094,150663.14188
33448,5,1548186.1824,309637.23648
33957,7,2278741.2341,325534.462014286
35320,9,1973341.0291,219260.114344445
36028,5,2000705.5588,400141.11176
40481,1,109027.5264,109027.5264
40873,7,3068425.3915,438346.4845
43328,7,1484809.9073,212115.701042857
47135,6,744305.2669,124050.877816667
47428,5,1451159.2435,290231.8487
47985,6,791397.7484,131899.624733333
51137,6,809470.2086,134911.701433333
51420,4,523878.7181,130969.679525
51684,9,1214478.9721,134942.108011111
52449,8,2504401.3432,313050.1679
55718,6,1495362.066,249227.011
56683,4,1018345.8674,254586.46685
57231,8,2106281.4624,263285.1828
58361,5,1495132.5503,299026.51006
60467,9,3498441.9066,388715.7674
61517,7,1482355.7282,211765.104028571
63626,10,2473309.4323,247330.94323
64420,7,1775862.1758,253694.596542857
71309,6,786744.0015,131124.00025
72333,8,2680891.7361,335111.4670125
72918,9,2664692.0796,296076.897733333
76272,10,1762636.1897,176263.61897
80327,5,738393.0348,147678.60696
82914,4,717212.6072,179303.1518
83410,6,2200435.1926,366739.198766667
86257,8,3744948.1521,468118.5190125
87401,8,3317747.9529,414718.4941125
87405,10,2291522.9285,229152.29285
87558,2,191167.6546,95583.8273
87867,8,2565918.7093,320739.8386625
88521,4,2011703.447,502925.86175
90344,7,2522641.8086,360377.401228571
90483,7,2259002.2849,322714.612128572
91325,4,1113486.3056,278371.5764
97056,2,496668.33,248334.165
97444,7,1947531.4274,278218.775342857
10570,6,1945804.9188,324300.8198
13607,13,3554133.4362,273394.879707692
14887,8,1506870.7319,188358.8414875
15199,8,880552.9251,110069.1156375
15794,6,3312138.673,552023.112166667
16064,6,948888.9594,158148.1599
18818,8,1404739.8639,175592.4829875
22482,2,153867.9773,76933.98865
33847,6,1663580.4058,277263.400966667
34110,5,1921670.8708,384334.17416
38831,9,3571641.2304,396849.0256
41355,5,856241.5108,171248.30216
42813,7,1368390.9528,195484.421828571
45584,5,1647180.0003,329436.00006
46498,9,3285193.4009,365021.488988889
46880,8,3646504.7668,455813.09585
48410,7,1524669.7426,217809.963228571
51232,9,2332305.6836,259145.075955556
52068,5,904890.9002,180978.18004
54801,9,3373050.9768,374783.441866667
54932,6,1438343.175,239723.8625
55784,4,946783.9903,236695.997575
62220,5,1825965.3612,365193.07224
62654,5,442586.4861,88517.29722
62832,10,2195951.163,219595.1163
66487,12,3626009.3227,302167.443558333
68964,11,2678183.149,243471.195363636
71156,9,2810197.7303,312244.192255556
72563,10,2343176.0757,234317.60757
77505,11,2386714.5863,216974.0533
77842,6,1668329.9194,278054.986566667
79843,7,2452842.1369,350406.019557143
80799,5,1523148.2372,304629.64744
82936,5,529318.4528,105863.69056
83202,6,1073123.0377,178853.839616667
84058,6,673760.4401,112293.406683333
84433,9,2947413.7143,327490.4127
86434,5,1428182.3446,285636.46892
90788,7,1866832.3457,266690.3351
92645,8,2206175.6837,275771.9604625
93902,8,2092361.1604,261545.14505
96077,6,1060593.6973,176765.616216667
99561,6,1773781.3636,295630.227266667
11801,8,1999753.6253,249969.2031625
11978,3,1787727.5427,595909.1809
14364,7,1355493.7287,193641.961242857
15707,7,1819890.5966,259984.370942857
17860,4,428501.6128,107125.4032
18541,5,1324505.0318,264901.00636
19357,4,439745.1085,109936.277125
22778,7,1159680.3575,165668.6225
22910,8,1562169.5896,195271.1987
23144,7,2046365.6754,292337.953628571
24063,4,1254091.8606,313522.96515
24345,6,1811249.8214,301874.970233333
25567,9,1828068.0337,203118.670411111
26009,8,1861479.6858,232684.960725
30283,8,1600751.4068,200093.92585
31006,8,1852515.4267,231564.4283375
33661,7,2973688.1389,424812.591271429
35641,5,791677.8191,158335.56382
42299,11,1734375.277,157670.479727273
43875,6,1655503.302,275917.217
48515,4,743069.6301,185767.407525
49413,5,1162862.0343,232572.40686
49818,4,1069607.108,267401.777
50683,9,910783.2573,101198.1397
53068,7,1794131.1766,256304.4538
53306,7,1969162.5449,281308.934985714
54988,7,1909173.5445,272739.077785714
56818,16,3999473.5116,249967.094475
59366,6,1124966.4682,187494.411366667
60822,5,1179887.7785,235977.5557
63467,8,1980730.3546,247591.294325
63753,9,1540765.3851,171196.1539
67093,4,1668886.2546,417221.56365
69682,8,1607778.2745,200972.2843125
71164,5,1663520.2706,332704.05412
72120,5,1383122.1531,276624.43062
75845,7,2255311.2716,322187.324514286
76644,5,1038332.1471,207666.42942
76787,5,1307672.9208,261534.58416
76959,6,1162142.9888,193690.498133333
78721,6,2221029.8504,370171.641733333
79192,7,1660954.5949,237279.227842857
81539,6,1187054.0553,197842.34255
84541,10,4644153.2365,464415.32365
86058,9,2401004.1223,266778.235811111
86115,6,879924.0223,146654.003716667
87334,8,2427415.7131,303426.9641375
87915,7,1718937.4564,245562.493771429
90765,2,567873.556,283936.778
91758,3,1630424.658,543474.886
93224,8,2697794.6022,337224.325275
93286,3,488696.3477,162898.782566667
94048,7,1516574.7096,216653.529942857
97625,5,873617.9224,174723.58448
99007,6,1014535.0963,169089.182716667
99795,7,1896630.7127,270947.244671429
11325,9,2530222.6845,281135.853833333
13374,10,3717988.0491,371798.80491
15651,10,2866845.2949,286684.52949
16810,10,1866379.9113,186637.99113
18606,10,2546643.9002,254664.39002
18698,7,2344105.0062,334872.143742857
21420,6,2153350.4942,358891.749033333
24328,12,4933252.6529,411104.387741667
25066,5,997208.934,199441.7868
25473,9,2726366.5113,302929.612366667
26031,7,1731475.245,247353.606428571
29348,9,2673022.4614,297002.495711111
29931,7,1170044.366,167149.195142857
30302,8,3388073.6526,423509.206575
32646,9,2122765.07,235862.785555556
33882,8,1765542.8869,220692.8608625
37116,9,2247410.8076,249712.311955556
38492,7,1638651.171,234093.024428571
40171,5,2412431.0236,482486.20472
40462,7,1109748.1462,158535.449457143
42847,7,1584665.4967,226380.785242857
